공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
서울-구로-2022-00072,개,시츄,검/흰,암컷,미상,파란하네스/갈색가죽목줄. 코검정. 여윔. 소심/얌전/사람따름. 꼬리단미안됨. 털때탐. 칩있음.,2022-06-17,,구로동 1269 구로중앙하이츠 아파트 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 구로구  ,질병관리과 ,02-860-2428,칩(410100008208412) ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606819_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606819.jpg
서울-구로-2022-00071,개,시베리안 허스키,검/흰,암컷,미상,보라색끈으로 목줄 겸 리드줄. 눈사기색. 사람따름/얌전. 꼬리단미안됨. 털때탐.,2022-06-17,,구로구 일대,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 구로구  ,질병관리과 ,02-860-2428, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606915_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606915.jpg
서울-강서-2022-00080,개,믹스견,갈/흰,수컷,아니오,시츄혼종추정.빨간바탕흰줄무늬하네스.양안약간충혈.부정교합.전신미용흔적.온순/사람따름.,2022-06-17,,등촌동 694 등촌3동 대림아파트 일대,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)  한국동물구조관리협회 ,031-867-9119 ,서울특별시 강서구  ,동물보호팀 ,02-2600-6272, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706590_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706590.jpg
서울-강서-2022-00079,개,비숑 프리제,흰,수컷,예,갈색목줄+금색고리. 코 진갈색. 전신미용흔적. 온순/사람잘따름. 꼬리단미안됨. 털때탐.,2022-06-17,,곰달래로 58길 7-9 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)  한국동물구조관리협회 ,031-867-9119 ,서울특별시 강서구  ,동물보호팀 ,02-2600-6272, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706750_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706750.jpg
서울-서대문-2022-00045,개,믹스견,갈/검/흰,수컷,아니오,양귀쫑긋. 코검정. 오른위송곳니 빠짐/앞니 여럿빠짐/왼위 송곳니 영구치. 겁있음/소심/사람따름.,2022-06-17,,연희로 41길 173 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 서대문구  ,오제원 ,02-330-4373, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706353_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706353.jpg
서울-성북-2022-00054,개,라브라도 리트리버,갈,암컷,미상,양귀 처짐. 코진갈색. 치석약간있음. 사람 잘따름/친화적. 꼬리단미안됨. 털때탐.,2022-06-17,,솔샘로 6 마길 5 북악어린이집 일대,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 성북구  ,조은정 ,02-2241-3932, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606537_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606537.jpg
서울-성동-2022-00063,개,요크셔 테리어,갈/검/흰,암컷,미상,백내장.치석심함/앞니거의없음/이빨여럿흔들림/혀 내밂.백내장.며느리발톱.등에 혹있음.활발/사람 잘따름.,2022-06-17,,행당로 82 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 성동구  , ,02-2286-5465, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606579_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606579.jpg
서울-성동-2022-00061,개,시츄,갈/검/흰,수컷,아니오,양귀반접힘. 눈곱. 코검정. 겁약간/사람따름/잘안김. 꼬리단미안됨. 털때탐.,2022-06-17,,금호로 173 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 성동구  , ,02-2286-5465, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606822_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606822.jpg
서울-종로-2022-00077,개,믹스견,흰,수컷,아니오,양귀쫑긋. 코검정/코에 약간 상처. 얌전함. 꼬리단미안됨. 털때탐.,2022-06-17,,자하문로 248 SK주유소 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 종로구  ,강대봉 ,02-2148-2265, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606956_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606956.jpg
서울-종로-2022-00076,개,믹스견,갈,수컷,아니오,빨간바탕 초록줄무늬 목줄/초록 리드줄. 양귀쫑긋. 코검정. 으르렁댐/겁많음/천천히 다가가면 터치가능.,2022-06-17,,율곡로 19길 57 인근,2022-06-18 ~ 2022-06-28 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,서울특별시 종로구  ,강대봉 ,02-2148-2265, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618160667_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618160667.jpg
경남-거창-2022-00193,개,사모예드,흰색,암컷,아니오,순함,2022-06-17,신고,가북면 용산숲,2022-06-17 ~ 2022-06-27 ,거창유기동물보호센터 ,경상남도 거창군 남상면 수남로 1934-12   ,010-4541-7931 ,경상남도 거창군  ,거창군 ,055-940-8140, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171806784_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171806784.jpg
경남-남해-2022-00132,개,믹스견,갈색,수컷,아니오,사람을 좋아함,2022-06-17,유기견 포획,경남 남해군 설천면 논밭 인근,2022-06-17 ~ 2022-06-27 ,남해군유기동물보호소 ,경상남도 남해군 이동면 무림로 33-13 (이동면)   ,055-862-5041 ,경상남도 남해군  ,남해군 ,055-860-3974, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617170614_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617170614.jpeg
경남-함안-2022-00237,개,시베리안 허스키,흰갈색,암컷,미상,온순하고 애교많음,2022-06-17,고의유기 의심,함안군 군북면 군북중학교,2022-06-17 ~ 2022-06-27 ,함안군유기동물보호소 ,경상남도 함안군 가야읍 함안대로 755   ,010-6248-2131 ,경상남도 함안군  ,함안군 ,055-580-4394, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606363_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606363.jpg
경남-거제-2022-00515,개,믹스견,"검정,흰색",암컷,미상,순함,2022-06-17,유기견 발생,연초면 참예수교회,2022-06-17 ~ 2022-06-27 ,거제시유기동물보호소 ,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장)  거제시유기동물보호소 ",055-639-6368 ,경상남도 거제시  ,김부근 ,055-639-6366, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406713_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406713.jpg
경남-밀양-2022-00921,개,믹스견,갈색,수컷,아니오,활발하고 귀여운 아이,2022-06-17,,용평로,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206170_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206170.jpg
경남-밀양-2022-00920,개,믹스견,갈색,수컷,아니오,"눈,코가 크고 귀여운 아이",2022-06-17,,산외,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206355_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206355.jpg
경남-밀양-2022-00919,개,믹스견,갈색,수컷,아니오,영리하게 생긴아이/ 친해질 시간 필요,2022-06-17,,무안,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206123_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206123.jpg
경남-밀양-2022-00918,개,골든 리트리버,연한갈색,수컷,아니오,이마에 상처 있음.. 순하고 사람을 조하아하는 아이,2022-06-17,,삼랑진,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206336_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206336.jpg
경남-밀양-2022-00917,개,믹스견,초코&화이트,암컷,아니오,"눈,모색이 너무 예쁜 아이",2022-06-17,,삼랑진,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206888_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206888.jpg
경남-밀양-2022-00916,개,믹스견,백색&갈색,암컷,아니오,눈이 너무 예쁜 아이/ 온순,2022-06-17,,삼랑진,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220617220657_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220617220657.jpg
경남-밀양-2022-00915,개,진도견,화이트,수컷,아니오,잘생기고 활발한 아이,2022-06-17,,상남,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206869_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206869.jpg
경남-밀양-2022-00914,개,믹스견,갈색,암컷,아니오,귀엽고 순한 아이,2022-06-17,,상남,2022-06-17 ~ 2022-06-27 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206409_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206172206409.jpg
경남-사천-2022-00248,개,푸들,회검색,수컷,아니오,"예쁜 옷을 입고 발견 된 푸들, 사람을 잘 따르고 활발함 ♡",2022-06-17,,용현면 동강 아뜨리에 인근,2022-06-17 ~ 2022-06-27 ,사천시 동물보호센터 ,경상남도 사천시 용현면 진삼로 902  사천시농업기술센터 ,055-831-3768 ,경상남도 사천시  ,강환희 ,055-831-3768, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106269_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106269.jpg
경남-사천-2022-00247,개,믹스견,"갈색, 검은색",수컷,아니오,"아직 적응중이라 경계 함 , 이마에 검은 털이 있는 매력적인 여우상 멍멍이 ♡",2022-06-17,,사남 계양 약수터 인근,2022-06-17 ~ 2022-06-27 ,사천시 동물보호센터 ,경상남도 사천시 용현면 진삼로 902  사천시농업기술센터 ,055-831-3768 ,경상남도 사천시  ,강환희 ,055-831-3768, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106289_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106289.jpg
경남-사천-2022-00246,개,믹스견,갈색,암컷,아니오,아직 적응 중이라 경계를 하고 어딘가 근엄하게 생긴 배우상 멍멍이,2022-06-17,,사남 계양 약수터 인근,2022-06-17 ~ 2022-06-27 ,사천시 동물보호센터 ,경상남도 사천시 용현면 진삼로 902  사천시농업기술센터 ,055-831-3768 ,경상남도 사천시  ,강환희 ,055-831-3768, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106448_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106448.jpg
경남-사천-2022-00245,개,치와와,회색,암컷,아니오,"겁이 많고 경계 함, 큰 눈이 사랑스러운 귀염 치와와 ♡",2022-06-17,,사남 용소계곡 인근,2022-06-17 ~ 2022-06-27 ,사천시 동물보호센터 ,경상남도 사천시 용현면 진삼로 902  사천시농업기술센터 ,055-831-3768 ,경상남도 사천시  ,강환희 ,055-831-3768, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006673_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006673.jpg
경남-진주-2022-00358,개,믹스견,검정색+갈색+흰색,암컷,아니오,"순함,동배4마리",2022-06-17,,진주시 금곡면 검암길110,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606940_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606940.jpg
경남-진주-2022-00357,개,믹스견,갈색+흰색+검정색,수컷,아니오,"순함,동배4마리",2022-06-17,,진주시 금곡면 검암길110,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606699_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606699.jpg
경남-진주-2022-00356,개,믹스견,갈색+흰색,수컷,아니오,"순함,동배4마리",2022-06-17,,진주시 금곡면 검암길110,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606705_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606705.jpg
경남-진주-2022-00355,개,믹스견,갈색+흰색+검정색,수컷,아니오,"순함,동배4마리",2022-06-17,,진주시 금곡면 검암길110,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606664_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606664.jpg
경남-진주-2022-00354,개,믹스견,흰색+갈색,암컷,아니오,순함,2022-06-17,,진주시 상평동 도동로 25번길6,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617160620_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617160620.jpg
경남-진주-2022-00353,개,믹스견,갈색+검정색+흰색,수컷,아니오,"순함, 사람 잘따름",2022-06-17,,진주시 집현면 냉정길113,2022-06-17 ~ 2022-06-27 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006641_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006641.jpg
